productSoldId	productCode	ticketId
1866	c1	633
1867	c3	633
1868	ms	634
1869	bf	634
1870	c1	634
1871	d3	634
1872	sl1	634
1873	fl	634
1874	s1	635
1875	fl	635
1876	bf	635
1877	s2	635
1878	s2	635
1879	sl3	635
1880	sl3	635
1881	d1	635
1882	c1	636
1883	sl1	636
1884	fl	637
1885	c1	637
1886	fl	638
1887	ms	638
1888	d2	638
1889	c3	638
1890	s2	639
1891	d3	639
1892	fl	639
1893	c2	640
1894	dk	640
1895	c1	640
1896	sl1	640
1897	s1	641
1898	sl2	641
1899	d1	641
1900	sl2	641
1901	sl1	641
1902	d3	641
1903	c1	641
1904	c2	641
1905	s2	641
1906	c1	641
1907	d2	642
1908	bf	642
1909	c3	642
1910	c3	642
1911	sl3	642
1912	d1	643
1913	ms	643
1914	d1	644
1915	bf	644
1916	c1	644
1917	ms	644
1918	d3	645
1919	c2	645
1920	c1	646
1921	ms	646
1922	sl1	646
1923	c1	646
1924	fl	647
1925	s2	647
1926	fl	647
1927	bf	647
1928	sl2	647
1929	c3	647
1930	c1	647
1931	d2	647
1932	s2	648
1933	d3	649
1934	sl1	649
1935	c1	649
1936	s2	649
1937	bf	649
1938	c3	650
1939	d3	650
1940	sl2	650
1941	s2	650
1942	ms	650
1943	dk	650
1944	ms	651
1945	fl	651
1946	ms	651
1947	d3	651
1948	bf	652
1949	s2	652
1950	c2	652
1951	c3	652
1952	dk	652
1953	fl	653
1954	dk	653
1955	bf	653
1956	d2	654
1957	d1	654
1958	sl1	654
1959	dk	654
1960	d1	654
1961	c1	654
1962	ms	654
1963	c3	655
1964	sl2	655
1965	sl1	656
1966	s1	657
1967	d2	657
1968	sl1	658
1969	sl3	658
1970	d3	658
1971	ms	658
1972	c3	658
1973	fl	659
1974	sl1	659
1975	d2	659
1976	d1	660
1977	s2	660
1978	c1	660
1979	sl3	660
1980	fl	660
1981	c3	660
1982	s2	661
1983	s1	661
1984	s1	662
1985	s1	662
1986	s2	662
1987	s1	662
1988	s2	662
1989	s1	662
1990	s1	663
1991	s2	663
1992	s1	663
1993	s1	664
1994	s2	664
1995	s1	665
1996	s1	665
1997	s1	665
1998	s1	666
1999	s2	666
2000	s1	667
2001	s2	667
2002	s2	667
2003	s1	667
2004	s1	668
2005	s1	668
2006	s1	669
2007	s2	669
2008	s1	670
2009	s1	671
2010	s2	671
2011	s2	672
2012	s1	672
2013	s1	672
2014	s1	673
2015	s2	673
2016	s2	673
2017	s2	674
2018	s2	674
2019	s2	675
2020	s2	675
2021	s2	676
2022	s1	676
2023	s1	676
2024	s2	676
2025	s1	677
2026	s1	677
2027	s2	678
2028	s2	678
2029	s2	679
2030	s1	679
2031	s2	680
2032	s1	680
2033	s2	681
2034	s2	681
2035	s1	681
2036	s2	681
2037	s2	682
2038	s1	682
2039	s2	683
2040	s1	683
2041	s2	684
2042	s2	684
2043	s2	685
2044	s2	686
2045	s2	686
2046	s1	686
2047	s1	687
2048	s2	687
2049	s2	687
2050	s2	688
2051	s2	689
2052	s1	689
2053	s1	689
2054	s1	689
2055	s2	690
2056	s2	690
2057	s1	690
2058	s2	691
2059	s2	691
2060	s1	691
2061	s2	691
2062	s1	691
2063	s2	691
2064	s1	691
2070	s2	693
2071	s2	693
2072	s1	693
2073	s1	693
2074	s1	693
2075	s2	694
2076	s2	694
2077	s2	694
2078	s2	695
2079	s1	695
2080	s1	695
2081	s2	695
2082	s1	695
2083	s2	696
2084	s2	696
2085	s1	696
2086	s2	697
2087	s2	697
2088	s1	698
2089	s2	698
2090	s1	698
2091	s1	699
2092	s1	699
2093	s2	699
2094	s1	699
2095	s2	700
2096	s2	700
2097	s2	701
2098	s2	701
2099	s1	701
2100	s1	701
2101	s1	701
2102	s2	701
2103	s1	701
2104	s2	702
2105	s1	702
2106	s2	702
2107	s1	702
2108	s1	702
2109	s2	703
2110	s2	703
2111	s2	703
2112	s2	703
2113	s1	703
2114	s1	704
2115	s2	704
2116	s2	704
2117	s2	704
2118	s1	704
2119	s2	705
2120	s2	705
2121	s2	705
2122	s1	705
2123	s2	705
2124	s2	705
2125	s1	705
2126	s2	706
2127	s1	706
2128	s1	706
2129	s1	707
2130	s2	707
2131	sl3	708
2132	fl	708
2133	dk	708
2134	d1	708
2135	d2	708
2136	sl3	708
2137	d2	709
2138	s1	709
2139	sl2	710
2140	ms	710
2141	fl	710
2147	bf	713
2148	bf	714
2149	d2	715
2150	c3	716
2151	fl	716
2152	d1	717
2153	d3	717
2154	s2	718
2155	d3	718
2156	sl1	719
2157	ms	719
2158	s1	719
2159	d2	719
2160	s1	719
2161	dk	720
2162	c1	720
2163	d1	720
2164	sl2	721
2165	sl2	721
2166	dk	722
2167	c3	722
2168	d3	723
2169	c1	723
2170	d1	723
2171	c3	723
2172	d3	724
2173	sl2	725
2174	d1	725
2175	sl1	726
2176	sl2	726
2177	fl	727
2178	s1	727
2179	sl3	727
2180	sl3	727
2181	c1	728
2182	fl	728
2183	s2	729
2184	sl3	729
2185	fl	730
2186	s1	730
2187	ms	731
2188	dk	732
2189	d2	732
2190	s1	733
2191	bf	733
2192	s2	734
2193	s1	735
2194	s1	736
2195	s1	736
2196	s1	736
2197	s2	737
2198	s2	737
2199	s2	738
2200	s2	738
2201	s1	738
2202	s1	739
2203	s2	739
2204	s2	739
2205	s1	740
2206	s1	740
2207	s1	741
2208	s1	741
2209	s2	741
2210	s2	741
2211	s2	742
2212	s1	742
2213	s1	742
2214	s2	742
2215	s2	743
2216	s2	743
2217	s1	744
2218	s2	744
2219	s1	745
2220	s2	745
2221	s1	746
2222	s2	746
2223	s2	747
2224	s1	747
2225	s1	747
2226	s1	748
2227	s1	748
2228	s2	748
2229	s2	749
2230	c3	750
2231	fl	750
2232	c1	751
2233	d2	751
2234	d1	751
2235	fl	751
2236	s2	752
2237	c3	752
2238	fl	752
2239	bf	752
2240	dk	752
2241	s2	752
2242	d1	752
2243	d2	752
2244	d3	752
2245	d3	753
2246	c3	753
2247	s2	753
2248	c1	753
2249	sl3	753
2250	s1	753
2251	d3	753
2252	fl	754
2253	ms	754
2254	c3	754
2255	d3	754
2256	ms	754
2257	bf	754
2258	c3	755
2259	c1	755
2260	sl3	756
2261	sl3	756
2262	c1	756
2263	bf	756
2264	c2	757
2265	s2	757
2266	sl1	758
2267	d3	758
2268	bf	758
2269	d2	758
2270	s2	758
2271	c2	758
2272	s1	758
2273	d2	758
2274	ms	758
2275	c3	758
2276	dk	758
2277	sl1	758
2278	sl1	759
2279	ms	759
2280	c1	759
2281	c2	759
2282	d1	760
2283	d2	761
2284	ms	761
2285	c1	762
2286	bf	763
2287	s2	764
2288	bf	764
2289	bf	765
2290	sl2	765
2291	d3	766
2292	s1	766
2293	c1	767
2294	sl2	767
2295	sl1	768
2296	c2	769
2297	sl1	769
2298	d1	770
2299	sl3	770
2302	bf	772
2303	sl3	772
2304	c1	773
2305	bf	773
2306	c1	773
2307	c3	774
2308	d3	774
2309	c2	774
2310	c2	775
2311	sl3	775
2312	d1	776
2313	d2	776
2314	d1	777
2315	c1	777
2316	d1	778
2317	c1	778
2318	bf	778
2319	c2	778
2320	c2	779
2321	c2	779
2322	sl1	779
2323	d2	780
2324	c2	781
2325	bf	781
2326	c2	782
2327	d2	782
2328	c3	782
2329	d3	782
2330	sl1	783
2331	c2	783
2332	c2	784
2333	sl1	785
2334	c3	785
2335	c2	785
2336	d2	785
2337	dk	785
2338	d2	786
2339	c2	786
2340	c1	786
2341	sl1	787
2342	d2	787
2343	d3	788
2344	sl1	788
2345	sl2	789
2346	dk	790
2347	c1	790
2348	c2	791
2349	sl2	791
2350	c2	792
2351	c3	792
2352	d3	792
2353	dk	792
2354	sl1	793
2355	c2	794
2356	c2	794
2357	sl1	794
2358	c3	794
2359	c3	794
2360	dk	794
2361	sl3	794
2362	c3	794
2363	d2	794
2364	sl3	794
2365	d3	795
2366	d3	795
2367	d2	795
2368	bf	796
2369	d2	796
2370	c3	797
2371	d1	797
2372	d1	798
2373	bf	798
2374	d2	798
2375	c2	798
2376	c1	798
2377	sl3	799
2378	sl2	799
2379	dk	799
2380	sl2	800
2381	d3	800
2382	sl3	801
2383	sl2	801
2384	c2	802
2385	sl1	802
2386	s1	803
2387	s2	803
2388	s1	804
2389	s1	804
2390	s1	804
2391	s1	804
2392	s1	804
2393	s2	804
2394	s1	804
2395	s1	804
2396	s1	804
2400	s1	806
2401	s1	806
2402	s1	807
2403	s2	807
2404	s1	808
2405	s2	808
2406	s1	808
2407	s2	808
2408	s2	808
2409	s2	809
2410	s2	809
2411	s1	809
2412	s2	809
2413	s1	810
2414	s2	810
2415	s2	810
2416	s1	811
2417	s1	812
2418	s2	812
2419	s2	812
2420	s1	813
2421	s2	813
2422	s1	814
2423	s1	814
2424	s2	814
2425	s1	814
2426	s2	815
2427	s2	815
2428	s1	815
2429	s1	815
2430	s1	816
2431	s1	816
2432	s2	816
2433	s2	816
2434	s2	816
2435	s2	817
2436	s2	818
2437	s1	818
2438	s2	818
2439	s2	818
2440	s1	818
2441	s1	818
2442	s2	818
2443	s1	819
2444	s2	819
2445	s1	820
2446	s2	820
2447	s1	820
2448	s2	821
2449	s1	822
2450	s1	822
2451	s2	822
2452	s2	822
2453	s1	823
2454	s1	823
2455	s1	824
2456	s2	824
2457	s1	824
2458	s2	824
2459	s2	825
2460	s1	825
2461	s2	825
2462	s1	825
2463	s1	826
2464	s2	826
2465	s2	826
2466	s2	826
2467	s2	827
2468	s1	827
2469	s2	828
2470	s1	828
2471	s2	828
2472	s2	828
2473	s2	828
2474	s1	829
2475	s2	829
2476	s2	830
2477	s2	830
2478	s1	830
2479	s2	830
2480	s1	830
2481	s1	831
2482	s1	831
2483	s2	832
2484	s1	832
2485	s2	832
2486	s2	832
2487	s1	832
2488	s1	832
2489	s2	832
2490	s1	832
2491	s2	833
2492	s1	833
2493	s2	833
2494	s2	833
2495	s1	834
2496	s2	834
2497	s1	834
2498	s1	834
2499	s1	834
2500	s1	835
2501	s2	835
2502	s1	835
2503	s2	836
2504	s2	837
2505	s2	837
2506	s2	838
2507	s2	839
2508	s2	839
2509	s2	839
2510	s2	839
2511	s1	839
2512	s2	840
2513	s1	840
2514	s1	841
2515	s1	841
2516	s2	842
2517	s1	842
2518	s1	842
2519	s2	842
2520	s1	843
2521	s2	843
2522	s1	844
2523	s2	844
2524	s1	844
2525	s1	844
2526	s2	844
2527	s2	845
2528	s2	845
2529	s2	845
2530	s1	845
2531	s2	845
2532	s1	846
2533	s1	846
2534	s2	847
2535	s2	847
2536	s1	848
2537	s1	848
2538	s2	849
2539	s1	849
2540	s2	849
2541	s1	849
2542	s2	849
2543	s2	849
2544	s2	850
2545	s1	850
2546	s2	850
2547	s1	850
2548	s1	851
2549	s1	852
2550	s2	852
2551	s2	853
2552	s2	853
2553	s2	854
2554	s1	854
2555	s2	854
2556	s1	854
2557	s1	854
2558	s1	855
2559	s2	856
2560	s2	857
2561	s1	857
2562	s1	858
2563	s1	858
2564	s2	859
2565	s2	860
2566	s1	860
2567	s2	861
2568	s1	861
2569	s2	862
2570	s2	862
2571	s1	862
2572	s2	862
2573	s2	862
2574	s2	863
2575	s1	863
2576	s2	863
2577	s1	863
2578	s1	863
2579	s1	864
2580	s2	864
2581	s1	865
2582	s1	865
2583	s1	866
2584	s2	866
2585	s1	866
2586	s1	866
2587	s2	866
2588	s2	866
2589	s2	867
2590	s1	867
2591	s2	867
2592	s2	867
2593	s1	867
2594	s1	868
2595	s2	868
2596	s1	869
2597	s1	870
2598	s2	870
2599	s1	870
2600	s2	870
2601	s2	870
2602	s1	870
2603	s1	871
2604	s1	871
2605	s1	872
2606	s1	872
2607	s1	873
2608	s2	873
2609	s2	873
2610	s2	873
2611	s1	874
2612	ms	875
2613	s2	876
2614	d1	876
2615	d2	877
2616	c2	878
2617	d3	878
2618	fl	879
2619	dk	879
2620	dk	880
2621	bf	880
2622	s2	881
2623	d3	882
2624	d3	882
2625	sl3	883
2626	sl1	883
2627	d2	884
2628	d3	884
2629	d3	884
2630	d1	885
2631	sl2	886
2632	fl	887
2633	fl	888
2634	sl1	889
2635	fl	889
2636	c3	889
2637	fl	890
2638	d3	890
2639	sl2	891
2640	sl2	891
2641	sl2	892
2642	bf	892
2643	c1	893
2644	c3	893
2645	sl1	894
2646	fl	894
2647	sl3	894
2648	d1	895
2649	d2	895
2650	dk	895
2651	c2	895
2652	c1	895
2653	c2	895
2654	bf	896
2655	fl	896
2656	sl2	896
2657	ms	896
2658	ms	897
2659	d2	898
2660	bf	898
2661	ms	898
2662	dk	898
2663	d3	899
2664	c3	899
2665	bf	899
2666	d1	900
2667	sl3	900
2668	d2	901
2669	s2	901
2670	bf	901
2671	ms	902
2672	bf	902
2673	sl2	903
2674	ms	903
2675	s2	903
2676	d1	903
2677	bf	903
2678	sl1	903
2679	d1	903
2680	dk	903
2681	ms	904
2682	sl2	904
2683	sl2	904
2684	s2	904
2685	c2	905
2686	ms	905
2687	ms	905
2688	d2	906
2689	dk	907
2690	s1	907
2691	d1	908
2692	c3	908
2693	d2	908
2694	sl1	908
2695	s2	908
2696	dk	909
2697	c2	909
2698	dk	909
2699	c1	909
2700	ms	909
2701	c1	909
2702	ms	910
2703	dk	910
2704	s1	910
2705	s1	910
2706	d2	910
2707	c2	910
2708	c1	911
2709	dk	911
2710	sl3	912
2711	c3	912
2712	sl2	912
2713	sl2	912
2714	c1	912
2715	c2	912
2716	dk	912
2717	s1	913
2718	c3	914
2719	c1	914
2720	dk	915
2721	c2	915
2722	d2	915
2723	d3	915
2724	c1	916
2725	c2	916
2726	d2	917
2727	d1	917
2728	d2	918
2729	c3	918
2730	c1	918
2731	sl1	919
2732	d3	919
2733	sl3	920
2734	bf	920
2735	sl3	921
2736	d1	921
2737	d2	922
2738	sl1	922
2739	d1	923
2740	d2	923
2741	sl2	923
2742	bf	923
2743	sl3	923
2744	c2	923
2745	c1	924
2746	c3	924
2747	dk	925
2748	d3	925
2749	c2	926
2750	c1	926
2751	d2	926
2752	d2	926
2753	d3	926
2754	sl3	927
2755	c1	927
2756	c3	928
2757	c2	928
2758	c2	928
2759	d1	928
2760	bf	929
2761	bf	930
2762	c2	930
2763	sl2	930
2764	d1	930
2765	bf	930
2766	sl3	930
2767	d1	931
2768	sl3	932
2769	d2	932
2770	d3	933
2771	c1	933
2772	c3	934
2773	d2	934
2774	sl1	935
2775	d1	935
2776	d3	935
2777	dk	936
2778	d1	936
2779	c3	936
2780	c2	936
2781	d2	936
2782	sl1	937
2783	d3	937
2784	d3	938
2785	sl3	938
2786	dk	939
2787	dk	939
2788	bf	939
2789	c2	939
2790	sl1	939
2791	d2	939
2792	d3	940
2793	sl2	940
2794	d3	941
2795	sl2	941
2796	sl3	941
2797	c2	942
2798	d2	942
2799	c2	942
2800	c1	942
2801	d1	942
2802	c1	942
2803	dk	942
2804	c2	943
2805	d2	943
2806	c1	944
2807	c3	944
2808	d1	945
2809	d1	945
2810	c3	946
2811	sl1	946
2812	c2	947
2813	dk	947
2814	dk	947
2815	d3	947
2816	d3	947
2817	c1	947
2818	d1	948
2819	d3	948
2820	bf	949
2821	d3	949
2822	bf	950
2823	c2	950
2824	c2	951
2825	bf	951
2826	dk	952
2827	d1	952
2828	d1	953
2829	sl2	953
2830	sl3	953
2831	d1	954
2832	sl3	954
2833	sl3	955
2834	d1	955
2835	bf	955
2836	sl2	956
2837	sl2	956
2838	sl3	957
2839	bf	958
2840	sl2	958
2841	dk	958
2842	sl3	958
2843	d1	959
2844	sl2	959
2845	sl3	960
2846	dk	960
2847	dk	961
2848	d3	961
2849	c1	962
2850	d1	962
2851	c2	963
2852	c1	963
2853	sl1	963
2854	c2	963
2855	sl1	964
2856	sl3	964
2857	c2	965
2858	sl2	965
2859	d1	966
2860	sl3	966
2861	sl3	967
2862	d3	967
2863	sl2	968
2864	d3	968
2865	sl3	969
2866	sl1	969
2867	c1	970
2868	sl3	970
2869	c2	971
2870	sl1	971
2871	sl1	971
2872	d1	972
2873	d1	972
2874	c2	973
2875	dk	973
2876	sl3	974
2877	c2	974
2878	d2	975
2879	d1	975
2880	bf	976
2881	sl3	977
2882	d2	977
2883	c2	977
2884	d3	977
2885	dk	977
2886	bf	978
2887	c3	979
2888	bf	979
2889	c1	980
2890	bf	980
2894	sl3	982
2895	sl3	982
2896	bf	983
2897	c1	983
2898	c3	983
2899	c3	983
2900	dk	983
2901	d2	983
2902	sl2	983
2903	sl3	983
2904	sl1	983
2905	c2	983
2906	sl2	983
2907	bf	983
2908	sl2	983
2909	dk	983
2910	c1	983
2911	c3	983
2912	c3	983
2913	d1	983
2914	d2	984
2915	sl1	984
2916	sl3	984
2917	bf	984
2918	d2	984
2919	bf	984
2920	dk	984
2921	dk	984
2922	dk	984
2923	bf	984
2924	c1	985
2925	d2	985
2926	c1	986
2927	d2	986
2928	d2	987
2929	c1	987
2930	d1	987
2931	sl3	987
2932	bf	987
2933	dk	987
2934	dk	987
2935	sl2	987
2936	c3	987
2937	sl3	987
2938	c2	987
2939	dk	987
2940	sl3	987
2966	d1	994
2967	d2	994
2968	d2	995
2969	sl2	995
2970	sl2	995
2971	sl3	995
2972	sl2	995
2973	c2	995
2974	d2	996
2975	d2	996
2976	bf	997
2977	sl3	997
2978	d2	997
2979	bf	998
2980	c1	998
2981	c2	999
2982	sl2	999
2983	bf	1000
2984	sl3	1000
2985	bf	1001
2986	c1	1001
2987	dk	1001
2988	d2	1001
2989	d1	1001
2990	c1	1001
2991	d2	1001
2992	bf	1001
2993	dk	1001
2994	c3	1001
2995	sl2	1001
2996	c3	1001
2997	d2	1001
2998	sl2	1001
2999	d2	1001
3000	d3	1001
3001	c2	1002
3002	d3	1002
3003	c2	1002
3004	d3	1002
3005	c1	1003
3006	d3	1003
3007	d3	1003
3008	bf	1003
3009	c2	1004
3010	d2	1004
3019	sl1	1006
3020	c2	1006
3021	sl2	1006
3022	sl3	1007
3023	dk	1007
3024	sl2	1007
3025	sl1	1007
3026	d3	1007
3027	c2	1007
3028	d1	1007
3029	dk	1008
3030	d2	1008
3031	sl3	1008
3032	sl2	1008
3033	d3	1008
3034	dk	1008
3035	c2	1008
3036	bf	1008
3037	d1	1008
3038	dk	1008
3039	sl2	1008
3040	d1	1008
3041	d3	1008
3042	sl2	1009
3043	dk	1009
3044	dk	1010
3045	dk	1010
3046	dk	1010
3047	sl3	1010
3048	dk	1010
3049	d1	1010
3050	c2	1010
3051	c3	1010
3052	bf	1010
3053	bf	1010
3054	sl1	1010
3055	bf	1010
3056	dk	1010
3057	sl2	1010
3058	d1	1010
3059	c2	1011
3060	sl2	1011
3061	c3	1011
3062	d1	1011
3063	bf	1011
3064	d3	1011
3065	d2	1011
3066	d3	1011
3067	d1	1011
3068	sl2	1011
3069	bf	1012
3070	d2	1012
3071	c3	1012
3072	sl1	1012
3073	bf	1012
3074	c2	1012
3075	d1	1012
3076	c2	1012
3077	dk	1012
3078	bf	1013
3079	d1	1013
3080	d2	1013
3081	d2	1013
3082	d3	1013
3083	sl2	1013
3084	sl1	1013
3085	sl3	1013
3086	sl2	1013
3087	d1	1013
3088	d2	1013
3089	d1	1013
3090	c1	1013
3091	d3	1013
3092	d3	1013
3093	d2	1013
3094	bf	1014
3095	c1	1014
3096	sl3	1015
3097	dk	1015
3098	c3	1016
3099	dk	1016
3100	d2	1016
3101	sl1	1016
3102	sl3	1016
3103	d3	1017
3104	d1	1017
3105	sl2	1018
3106	dk	1018
3107	sl2	1018
3108	sl3	1018
3109	sl2	1019
3110	c2	1019
3111	d2	1019
3112	c2	1019
3113	c1	1020
3114	d1	1020
3115	c1	1020
3116	c3	1020
3117	d3	1020
3118	sl2	1020
3119	bf	1020
3120	c3	1020
3121	c3	1020
3122	sl2	1020
3123	sl3	1021
3124	sl1	1022
3125	sl3	1022
3126	c3	1023
3127	dk	1023
3128	c2	1023
3129	d2	1024
3130	d1	1025
3131	d2	1025
3132	bf	1026
3133	d1	1026
3134	c1	1027
3135	c3	1027
3136	sl2	1028
3137	sl1	1028
3138	d2	1028
3139	d1	1028
3140	bf	1028
3141	bf	1028
3142	bf	1029
3143	c2	1029
3144	bf	1029
3145	sl1	1029
3146	dk	1029
3147	c2	1029
3148	sl1	1029
3149	sl3	1030
3150	c3	1030
3151	sl2	1031
3152	c3	1031
3153	bf	1031
3154	sl2	1031
3155	c3	1031
3156	sl1	1032
3157	c3	1032
3158	c2	1033
3159	c1	1033
3160	sl1	1034
3161	d1	1034
3162	bf	1035
3163	c3	1035
3164	d3	1035
3165	d1	1035
3166	sl1	1035
3167	sl3	1035
3168	sl3	1035
3169	c3	1036
3170	dk	1036
3171	c3	1036
3172	sl3	1036
3173	c2	1036
3174	sl2	1036
3175	dk	1036
3176	d2	1036
3177	sl3	1036
3178	c2	1037
3179	c3	1037
3180	sl1	1037
3181	sl2	1037
3182	d2	1037
3183	d1	1037
3184	c1	1037
3185	sl2	1037
3186	c3	1037
3187	d3	1037
3188	d3	1037
3189	c2	1038
3190	sl1	1038
3191	d2	1038
3192	bf	1038
3193	c1	1038
3194	d1	1038
3195	d2	1039
3196	d3	1039
3197	bf	1040
3198	bf	1040
3199	d1	1040
3200	c3	1041
3201	c2	1041
3202	sl3	1042
3203	c3	1042
3204	sl1	1043
3205	d3	1043
3206	d2	1043
3207	sl2	1043
3208	c1	1043
3209	d2	1043
3210	dk	1043
3211	d3	1044
3212	bf	1044
3213	sl2	1044
3214	dk	1044
3215	sl1	1044
3216	dk	1044
3217	c1	1044
3218	dk	1045
3219	c2	1045
3220	sl1	1045
3221	c3	1045
3222	sl3	1046
3223	d1	1046
3224	d3	1047
3225	c3	1047
3226	d1	1047
3227	sl2	1047
3228	c3	1047
3229	sl3	1047
3230	c3	1047
3231	sl2	1047
3232	d3	1048
3233	sl1	1048
3234	dk	1048
3235	dk	1048
3236	d2	1048
3237	sl1	1049
3238	sl2	1049
3239	bf	1050
3240	c1	1050
3241	c3	1051
3242	c1	1051
3243	c3	1052
3244	d1	1052
3245	sl3	1053
3246	d3	1053
3247	dk	1053
3248	d2	1054
3249	d1	1054
3250	c1	1054
3251	sl2	1054
3252	d3	1054
3253	sl1	1054
3254	c1	1054
3255	d1	1055
3256	dk	1055
3257	sl3	1055
3258	c2	1055
3259	dk	1055
3260	c3	1056
3261	sl3	1056
3262	d1	1057
3263	bf	1057
3264	d3	1058
3265	c1	1058
3266	sl1	1058
3267	dk	1058
3268	c1	1059
3269	sl1	1059
3270	d3	1059
3271	bf	1059
3272	d3	1060
3273	bf	1060
3274	d3	1060
3275	sl3	1060
3276	dk	1060
3277	c3	1060
3278	d3	1060
3279	c3	1060
3280	d2	1061
3281	d2	1061
3282	d2	1062
3283	c1	1062
3284	bf	1063
3285	c1	1063
3286	dk	1063
3287	c3	1063
3288	c2	1063
3289	d1	1063
3290	c2	1063
3291	d1	1063
3292	dk	1064
3293	d3	1064
3294	sl1	1064
3295	sl1	1064
3296	sl1	1065
3297	c1	1065
3298	c1	1065
3299	sl3	1065
3300	sl1	1065
3301	d3	1065
3302	dk	1066
3303	d3	1066
3304	sl2	1066
3305	c2	1066
3306	sl3	1067
3307	d3	1067
3308	d3	1067
3309	c3	1067
3310	d3	1067
3311	c3	1067
3312	sl2	1067
3313	c2	1067
3314	d1	1067
3315	dk	1067
3316	dk	1067
3317	sl3	1068
3318	d2	1068
3319	sl3	1068
3320	c3	1068
3321	sl2	1068
3322	c3	1069
3323	dk	1069
3324	dk	1070
3325	bf	1070
3326	sl1	1070
3327	sl1	1071
3328	d1	1071
3329	d3	1071
3330	d1	1071
3331	c3	1071
3332	d1	1071
3333	sl2	1071
3334	bf	1071
3335	sl2	1071
3336	d3	1071
3337	d1	1072
3338	sl2	1072
3339	dk	1073
3340	d2	1073
3341	bf	1073
3342	dk	1073
3343	d1	1073
3344	sl1	1073
3345	sl1	1073
3346	sl2	1073
3347	dk	1073
3348	c3	1074
3349	d1	1074
3350	sl2	1074
3351	c1	1074
3352	sl1	1075
3353	dk	1076
3354	sl2	1076
3355	sl3	1076
3356	dk	1076
3357	d3	1076
3358	sl1	1076
3359	sl1	1076
3360	c2	1076
3361	d1	1076
3362	sl1	1077
3363	d3	1077
3364	d2	1077
3365	d3	1077
3366	d1	1077
3367	d1	1077
3368	c1	1078
3369	c2	1079
3370	c3	1079
3371	sl2	1080
3372	c1	1080
3373	c2	1080
3374	d3	1080
3375	sl1	1080
3376	c2	1080
3377	c2	1080
3378	dk	1080
3379	c2	1080
3380	c2	1081
3381	d1	1081
3382	d1	1082
3383	sl2	1082
3384	c2	1083
3385	d3	1083
3386	d2	1084
3387	c2	1084
3388	d1	1085
3389	c1	1085
3390	d2	1085
3391	bf	1085
3392	d1	1085
3393	c3	1085
3394	c1	1085
3395	sl1	1085
3396	dk	1085
3397	d2	1085
3398	sl3	1085
3399	sl2	1086
3400	sl2	1086
3401	d1	1086
3402	c1	1086
3403	sl2	1086
3404	c2	1086
3405	sl3	1086
3406	bf	1086
3407	d3	1086
3408	c2	1087
3409	d3	1087
3410	c2	1087
3411	c2	1087
3412	c2	1087
3413	sl1	1087
3414	dk	1087
3415	d1	1088
3416	bf	1088
3417	dk	1088
3418	dk	1088
3419	c1	1088
3420	d1	1088
3421	sl3	1088
3422	c1	1088
3423	bf	1089
3424	sl3	1089
3425	c1	1089
3426	d1	1089
3427	d2	1089
3428	c2	1089
3429	c3	1090
3430	d2	1090
3431	dk	1090
3432	sl1	1090
3433	c3	1090
3434	c2	1091
3435	d2	1091
3436	sl2	1091
3437	sl3	1091
3438	sl1	1091
3439	d1	1091
3440	sl1	1092
3441	d1	1092
3442	d1	1092
3443	c1	1092
3444	d2	1093
3445	c1	1093
3446	bf	1093
3447	dk	1093
3448	c1	1093
3449	bf	1093
3450	sl3	1093
3451	sl1	1094
3452	c3	1094
3453	d3	1094
3454	sl1	1094
3455	bf	1094
3456	bf	1094
3457	c2	1094
3458	sl2	1095
3459	d2	1095
3460	bf	1095
3461	sl3	1095
3462	d3	1095
3463	d1	1095
3464	c2	1095
3465	bf	1095
3466	c1	1096
3467	sl2	1096
3468	d3	1096
3469	c1	1096
3470	c3	1096
3471	d2	1096
3472	c2	1096
3473	sl1	1096
3474	sl3	1097
3475	ms	1097
3476	ss	1098
3477	bf	1098
3478	s1	1098
3479	d2	1098
3480	c2	1098
3481	s2	1098
3482	wc	1098
3483	bs	1098
3484	c2	1098
3485	d3	1098
3486	ts	1098
3487	wc	1098
3488	ms	1098
3489	b	1098
3490	s2	1098
3491	s2	1098
3492	sl1	1099
3493	s1	1099
3494	fl	1100
3495	c1	1100
3496	fl	1101
3497	d1	1101
3498	fl	1101
3499	d1	1101
3500	d2	1102
3501	c1	1102
3502	pt	1102
3503	c1	1102
3504	c1	1102
3505	sl2	1102
3506	dk	1102
3507	d2	1102
3508	b	1103
3509	mt	1103
3510	d3	1103
3511	s2	1103
3512	s2	1103
3513	s1	1103
3514	s2	1104
3515	sl2	1104
3516	b	1105
3517	b	1105
3518	s2	1106
3519	sl1	1106
3520	sl2	1106
3521	d3	1106
3522	c1	1106
3523	s2	1106
3524	bs	1106
3525	ss	1106
3526	d2	1107
3527	wc	1107
3528	b	1107
3529	sl3	1107
3530	dk	1108
3531	bs	1108
3532	d1	1109
3533	d2	1109
3534	sl1	1109
3535	dk	1109
3536	bf	1109
3537	s1	1110
3538	ss	1110
3539	b	1111
3540	s1	1111
3541	fl	1112
3542	sl3	1112
3543	d1	1112
3544	s1	1112
3545	c1	1112
3546	ms	1112
3547	c3	1112
3548	fl	1112
3549	c2	1112
3550	c3	1112
3551	b	1112
3552	fl	1113
3553	s2	1113
3554	sl3	1113
3555	d1	1113
3556	fl	1113
3557	pt	1113
3558	d2	1114
3559	ms	1114
